X,Y,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Name,sector_name,Street_Address,City,County,State,Zip,PrimSource,source_desc,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude
-7961103.6642,5169952.8025,39434,55212,ANP Blackstone Energy Project,656,ANP Blackstone Energy Company LLC,IPP Non-CHP,204 Elm Street,Blackstone,Worcester,Massachusetts,1504,natural gas,Natural Gas = 485.6 MW,Natural Gas Fired Combined Cycle,578,485.6,,,,,,,485.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-71.515811,42.059876
-11390922.7427,3742365.7279,39435,55215,Odessa-Ector Power Plant,60477,LaFrontera Holdings LLC,IPP Non-CHP,2200 I-20 East,Odessa,Ector,Texas,79766,natural gas,Natural Gas = 1061.8 MW,Natural Gas Fired Combined Cycle,1152.8,1061.8,,,,,,,1061.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-102.3264,31.8403
-9833159.8673,5073294.5118,39436,55216,Morris Cogeneration LLC,54755,Morris Cogeneration LLC,IPP CHP,8805 N Tabler Rd.,Morris,Grundy,Illinois,60450,natural gas,Natural Gas = 194 MW,Natural Gas Fired Combined Cycle,218.8,194,,,,,,,194,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.332778,41.411944
-13566840.7467,4583674.708,39437,55217,Los Medanos Energy Center,2843,Los Medanos Energy Center LLC,IPP CHP,"PO BOX 551, 750 East Third St.",Pittsburg,Contra Costa,California,94565,natural gas,Natural Gas = 559 MW,Natural Gas Fired Combined Cycle,678.3,559,,,,,,,559,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.873004,38.030071
-10043233.9953,3813159.6465,39438,55218,Hinds Energy Facility,12685,Entergy Mississippi LLC,Electric Utility,3889 Beasley Road,Jackson,Hinds,Mississippi,39213,natural gas,Natural Gas = 479.5 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;,600.4,479.5,,,,,,,479.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-90.219906,32.378969
-9982608.7327,3897255.3051,39439,55220,Attala,12685,Entergy Mississippi LLC,Electric Utility,2261Attala Road 4969,Sallis,Attala,Mississippi,39160,natural gas,Natural Gas = 455.4 MW,Natural Gas Fired Combined Cycle,551.3,455.4,,,,,,,455.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.6753,33.0147
-10265504.9547,4108613.4476,39440,55221,Harry L. Oswald,807,Arkansas Electric Coop Corp,Electric Utility,17400 Hwy 365,Little Rock,Pulaski,Arkansas,72206,natural gas,Natural Gas = 548 MW,Natural Gas Fired Combined Cycle,599.5,548,,,,,,,548,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-92.2166,34.5923
-9789838.1064,5070529.7816,39441,55222,Lincoln Generating Facility,65379,"Earthrise Energy, PBC",IPP Non-CHP,27150 S. Kankakee St.,Manhattan,Will,Illinois,60442,natural gas,Natural Gas = 622.9 MW,Natural Gas Fired Combustion Turbine,692,622.9,,,,,,,622.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.943612,41.393315
-10761811.7724,3805389.2873,39442,55223,Ennis Power Company LLC,5761,Ennis Power Company LLC,IPP Non-CHP,4001 West Ennis Avenue,Ennis,Ellis,Texas,75119,natural gas,Natural Gas = 359.5 MW,Natural Gas Fired Combined Cycle,418,359.5,,,,,,,359.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-96.675,32.32
-9717423.4418,4674739.6647,39443,55224,Wheatland Generating Facility,15470,"Duke Energy Indiana, LLC",Electric Utility,480 North Hall Road,Wheatland,Knox,Indiana,47597,natural gas,Natural Gas = 442 MW,Natural Gas Fired Combustion Turbine,500.4,442,,,,,,,442,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.2931,38.6716
-10652907.9146,4302258.9173,39444,55225,Oneta Energy Center,2897,Oneta Power LLC,IPP Non-CHP,25142 East 105th ST. South,Broken Arrow,Wagoner,Oklahoma,74014,natural gas,Natural Gas = 1086.4 MW,Natural Gas Fired Combined Cycle,1214,1086.4,,,,,,,1086.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.6967,36.0119
-10699261.3506,3748971.8394,39445,55226,Freestone Energy Center,6763,Freestone Power Generation LLC,IPP Non-CHP,1366 FM 488,Fairfield,Freestone,Texas,75840,natural gas,Natural Gas = 1032 MW,Natural Gas Fired Combined Cycle,1036,1032,,,,,,,1032,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-96.1131,31.8907
-9419313.8529,4876960.9774,39446,55228,Greenville Electric Generating Station,7004,"Buckeye Power, Inc",Electric Utility,5119 Sebring Warner Road,Greenville,Darke,Ohio,45331,natural gas,Natural Gas = 196 MW,Natural Gas Fired Combustion Turbine,236,196,,,,,,,196,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.615136,40.075783
-9496187.0858,4956540.2922,39447,55229,Montpelier Electric Generating Station,61919,Kimura Power LLC,IPP Non-CHP,8495 South 450 West,Poneto,Wells,Indiana,46781,natural gas,Natural Gas = 233.1 MW,Natural Gas Fired Combustion Turbine,236,233.1,,,,,,,233.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.3057,40.6206
-10904567.8874,3908717.7103,39448,55230,Jack County,66085,"Jack County Power, LLC",Electric Utility,3844 Henderson Ranch rd.,Bridgeport,Wise,Texas,76426,natural gas,Natural Gas = 1241 MW,Natural Gas Fired Combined Cycle,1280,1241,,,,,,,1241,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.9574,33.101
-8386342.8945,4845821.6991,39449,55231,Liberty Electric Power Plant,27031,Liberty Electric Power LLC,IPP Non-CHP,1000 Industrial Highway,Eddystone,Delaware,Pennsylvania,19022,natural gas,Natural Gas = 562 MW,Natural Gas Fired Combined Cycle,614,562,,,,,,,562,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.3358,39.8614
-9840175.4443,4443094.0085,39450,55232,Marshall Energy Facility,18642,Tennessee Valley Authority,Electric Utility,6264 Industrial Parkway,Calvert City,Marshall,Kentucky,42029,natural gas,Natural Gas = 581.6 MW,Natural Gas Fired Combustion Turbine,688,581.6,,,,,,,581.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.3958,37.0286
-8883974.4142,5055329.6835,39451,55233,Handsome Lake Energy LLC,8027,Handsome Lake Energy LLC,IPP Non-CHP,173 Cornplanter Lane,Kennerdell,Venango,Pennsylvania,16374,natural gas,Natural Gas = 267.5 MW,Natural Gas Fired Combustion Turbine,294.5,267.5,,,,,,,267.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-79.8061,41.2908
-10189841.0968,4766059.0938,39452,55234,Audrain Generating Station,19436,Union Electric Co - (MO),Electric Utility,40897 Highway P,Vandalia,Audrain,Missouri,63382,natural gas,Natural Gas = 607 MW,Natural Gas Fired Combustion Turbine,814.4,607,,,,,,,607,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-91.5369,39.3092
-9952563.6022,5135353.9729,39453,55236,Lee Energy Facility,59921,Lee County Generating Station,IPP Non-CHP,1674 Red Brick Rd.,Dixon,Lee,Illinois,61021,natural gas,Natural Gas = 676.8 MW,Natural Gas Fired Combustion Turbine,692,676.8,,,,,,,676.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.4054,41.8287
-9849236.8508,4761772.6135,39454,55237,Energy Shelby County,65379,"Earthrise Energy, PBC",IPP Non-CHP,3575 E 400 North Road,Neoga,Shelby,Illinois,62447,natural gas,Natural Gas = 336 MW,Natural Gas Fired Combustion Turbine,483,336,,,,,,,336,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.4772,39.2794
-9918700.4357,5196781.531,39455,55238,NRG Rockford I,60504,Rockford Generation LLC,IPP Non-CHP,136 Harrison Ave,Rockford,Winnebago,Illinois,61104,natural gas,Natural Gas = 366.6 MW,Natural Gas Fired Combustion Turbine,316,366.6,,,,,,,366.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.101202,42.238558
-8276479.3513,4931358.1874,39456,55239,Red Oak Power LLC,22131,Red Oak Operating Services LLC,IPP Non-CHP,832 Red Oak Lane,Sayreville,Middlesex,New Jersey,8872,natural gas,Natural Gas = 775.9 MW,Natural Gas Fired Combined Cycle,821.1,775.9,,,,,,,775.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-74.348879,40.448674
-9802516.0605,3600039.3038,39457,55241,Hog Bayou Energy Center,12739,Mobile Energy LLC,IPP Non-CHP,1003 Paper Mill Rd.,Mobile,Mobile,Alabama,36610,natural gas,Natural Gas = 230 MW,Natural Gas Fired Combined Cycle,280,230,,,,,,,230,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.0575,30.7478
-9697597.4405,3576565.0363,39458,55242,Santa Rosa Energy Center,54692,Santa Rosa Energy Center LLC,IPP Non-CHP,5001 Sterling Way,Pace,Santa Rosa,Florida,32571,natural gas,Natural Gas = 235.9 MW,Natural Gas Fired Combined Cycle,274.5,235.9,,,,,,,235.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.115,30.5664
-9317394.2913,4007029.7313,39459,55244,Doyle Energy Facility,13994,Oglethorpe Power Corporation,Electric Utility,1318 Gratis Road,Monroe,Walton,Georgia,30656,natural gas,Natural Gas = 312.1 MW,Natural Gas Fired Combustion Turbine,409,312.1,,,,,,,312.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.699577,33.837699
-9259310.3413,4824453.6919,39460,55247,"Darby Power, LLC",61134,"Darby Power, LLC",IPP Non-CHP,12509 Adkins Road,Mt Sterling,Pickaway,Ohio,43143,natural gas,Natural Gas = 480 MW,Natural Gas Fired Combustion Turbine,564,480,,,,,,,480,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.1778,39.7139
-9768640.315,5077592.4072,39461,55250,University Park South,57043,University Park Energy LLC,IPP Non-CHP,2635 Dralle Road,University Park,Will,Illinois,60484,natural gas,Natural Gas = 300 MW,Natural Gas Fired Combustion Turbine,353.4,300,,,,,,,300,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.753189,41.440893
-9864242.7182,4334440.7842,39462,55251,Gleason Generating Facility,18642,Tennessee Valley Authority,Electric Utility,1166 James Mill Road,Gleason,Weakley,Tennessee,38229,natural gas,Natural Gas = 360 MW,Natural Gas Fired Combustion Turbine,567.8,360,,,,,,,360,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.612,36.2454
-9753669.068,5075892.4094,39463,55253,Crete Energy Venture LLC,65379,"Earthrise Energy, PBC",IPP Non-CHP,25400 Hartman Drive,Crete,Will,Illinois,60417,natural gas,Natural Gas = 300 MW,Natural Gas Fired Combustion Turbine,356,300,,,,,,,300,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.6187,41.429444
-9737950.7559,5112255.7229,39464,55259,Whiting Clean Energy,56195,BP Alternative Energy,IPP CHP,2155 Standard Ave.,Whiting,Lake,Indiana,46394,natural gas,Natural Gas = 513 MW,Natural Gas Fired Combined Cycle,576.8,513,,,,,,,513,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.4775,41.6739
-9310899.8008,5071131.3684,39465,55262,Bowling Green Generating Station,40577,"American Mun Power-Ohio, Inc",Electric Utility,1225 North College Drive,Bowling Green,Wood,Ohio,43402,natural gas,Natural Gas = 38 MW,Natural Gas Fired Combustion Turbine,49.5,38,,,,,,,38,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.641236,41.397369
-9216029.3233,4970644.3565,39466,55263,Galion Generating Station,40577,"American Mun Power-Ohio, Inc",Electric Utility,900 South Street,Galion,Crawford,Ohio,44835,natural gas,Natural Gas = 38 MW,Natural Gas Fired Combustion Turbine,49.5,38,,,,,,,38,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.789,40.7167
-9363026.7109,5072694.2744,39467,55264,Napoleon Peaking Station,40577,"American Mun Power-Ohio, Inc",Electric Utility,775 Interchange Drive,Napoleon,Henry,Ohio,43545,natural gas,Natural Gas = 38 MW,Natural Gas Fired Combustion Turbine,49.5,38,,,,,,,38,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.1095,41.4079
-9384945.5186,3883509.9115,39469,55267,Edward L. Addison Generating Plant,17650,Southern Power Co,IPP Non-CHP,95 Edward L. Addison Parkway,Thomaston,Upson,Georgia,30286,natural gas,Natural Gas = 591.9 MW,Natural Gas Fired Combustion Turbine,701.2,591.9,,,,,,,591.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.3064,32.9111
-10022962.0481,4163052.2093,39470,55269,TVA Southaven Combined Cycle,18642,Tennessee Valley Authority,Electric Utility,2882 Stateline Rd,Southaven,Desoto,Mississippi,38671,natural gas,Natural Gas = 780 MW,Natural Gas Fired Combined Cycle,903.9,780,,,,,,,780,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-90.0378,34.9939
-9392771.2788,5198321.6446,39471,55270,Jackson Generating Station,4254,Consumers Energy Co - (MI),Electric Utility,2219 Chapin St,Jackson,Jackson,Michigan,49203,natural gas,Natural Gas = 537.8 MW,Natural Gas Fired Combined Cycle,649,537.8,,,,,,,537.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.3767,42.2488
-9655696.7841,3849124.0309,39472,55271,Tenaska Lindsay Hill Generating Station,31386,Tenaska Alabama Partners LP,IPP Non-CHP,3405  County Road 26,Billingsley,Autauga,Alabama,36006,natural gas,Natural Gas = 848 MW,Natural Gas Fired Combined Cycle,939.4,848,,,,,,,848,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.7386,32.6514
-9378110.5019,4040355.5789,39473,55274,State Farm Support Center East,18016,State Farm Mutual Auto Ins Co,Commercial Non-CHP,3000 Marconi Drive,Alpharetta,Fulton,Georgia,30005,petroleum,Petroleum = 10.8 MW,Petroleum Liquids,10.8,10.8,,,,,,,,,10.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.245,34.086
-9187631.7212,4631557.3009,39474,55276,Ceredo Generating Station,733,Appalachian Power Co,Electric Utility,1662 Walker Branch Road,Huntington,Wayne,West Virginia,25704,natural gas,Natural Gas = 450 MW,Natural Gas Fired Combustion Turbine,519,450,,,,,,,450,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.5339,38.3681
-12057414.798,5288788.5233,39475,55278,Beaver Creek Gas Plant,64404,Denbury Inc,Industrial CHP,380 Beaver Creek Road,Riverton,Fremont,Wyoming,82501,natural gas,"Natural Gas = 3.6 MW, Other = 1.8 MW",Natural Gas Fired Combustion Turbine; All Other;,6.8,5.4,,,,,,,3.6,,,,,1.8,"EIA-860, EIA-860M and EIA-923",202406,-108.3136,42.8475
-9821329.0545,5133322.4349,39476,55279,Aurora,60503,Aurora Generation LLC,IPP Non-CHP,2909 North Eola Road,Aurora,DuPage,Illinois,60504,natural gas,Natural Gas = 971.9 MW,Natural Gas Fired Combustion Turbine,1086.2,971.9,,,,,,,971.9,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.2265,41.8151
-12566823.9198,3940747.2492,39477,55282,Arlington Valley Energy Facility,56812,Arlington Valley LLC,IPP Non-CHP,39027 W Elliot Road,Arlington,Maricopa,Arizona,85322,natural gas,Natural Gas = 580 MW,Natural Gas Fired Combined Cycle,713,580,,,,,,,580,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-112.8897,33.3417
-11655918.7905,4668539.2314,39478,55283,Front Range Power Plant,3989,City of Colorado Springs - (CO),Electric Utility,6615 Generation Drive,Fountain,El Paso,Colorado,80817,natural gas,Natural Gas = 460 MW,Natural Gas Fired Combined Cycle,554.3,460,,,,,,,460,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-104.7069,38.6281
-9194299.7587,4628150.2964,39479,55284,Big Sandy Peaker Plant,60432,"Middle River Power II, LLC",IPP Non-CHP,2570 Route 52,Kenona,Wayne,West Virginia,25530,natural gas,Natural Gas = 300 MW,Natural Gas Fired Combustion Turbine,353.4,300,,,,,,,300,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.5938,38.3441
-9139819.9999,4392431.1417,39480,55285,Wolf Hills Energy,60432,"Middle River Power II, LLC",IPP Non-CHP,14555 Industrial Park Rd,Bristol,Washington,Virginia,24202,natural gas,Natural Gas = 250 MW,Natural Gas Fired Combustion Turbine,285,250,,,,,,,250,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.1044,36.6644
-8994024.8628,3295209.5247,39481,55286,Oleander Power Project LP,61905,Oleander Holdings LLC,IPP Non-CHP,555 Townsend Rd,Cocoa,Brevard,Florida,32926,natural gas,Natural Gas = 815.8 MW,Natural Gas Fired Combustion Turbine,994.4,815.8,,,,,,,815.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.7947,28.3661
-9687177.9361,4113604.3839,39484,55292,Decatur Energy Center,2929,Decatur Energy Center LLC,IPP Non-CHP,2024 Highway Hwy 20,Decatur,Morgan,Alabama,35601,natural gas,Natural Gas = 800 MW,Natural Gas Fired Combined Cycle,902.4,800,,,,,,,800,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.0214,34.6292
-9691909.0145,4115024.9746,39485,55293,Morgan Energy Center,29122,Morgan Energy Center LLC,IPP CHP,1410 Red Hat Road,Decatur,Morgan,Alabama,35601,natural gas,Natural Gas = 782 MW,Natural Gas Fired Combined Cycle,900,782,,,,,,,782,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.0639,34.6397
-7834109.1646,5412591.6028,39486,55294,Westbrook Energy Center Power Plant,2891,Westbrook Energy Center,IPP Non-CHP,60 Eisenhower Drive,Westbrook,Cumberland,Maine,4092,natural gas,Natural Gas = 534.3 MW,Natural Gas Fired Combined Cycle,563.9,534.3,,,,,,,534.3,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-70.375,43.6575
-12766842.7809,3977315.9172,39487,55295,Blythe Energy Inc,58453,AltaGas Blythe Operations Inc,IPP Non-CHP,385 N Buck Blvd.,Blythe,Riverside,California,92225,natural gas,Natural Gas = 514 MW,Natural Gas Fired Combined Cycle,591,514,,,,,,,514,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-114.6865,33.6157
-9746722.7317,5113686.5543,39488,55296,Calumet Energy Team LLC,56213,IPA Operations Inc - Calumet,IPP Non-CHP,11653 S Torrance Ave,Chicago,Cook,Illinois,60617,natural gas,Natural Gas = 326.1 MW,Natural Gas Fired Combustion Turbine,312.8,326.1,,,,,,,326.1,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.5563,41.6835
-9606168.5163,5209393.4017,39489,55297,New Covert Generating Facility,4254,Consumers Energy Co - (MI),Electric Utility,26000 77th Street,Covert,Van Buren,Michigan,49043,natural gas,Natural Gas = 1585.6 MW,Natural Gas Fired Combined Cycle,1176,1585.6,,,,,,,1585.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.29368,42.32238
-8320141.1933,4887399.7853,39490,55298,Fairless Energy Center,61786,"Edgewater Generation, LLC",IPP Non-CHP,50 Energy Drive,Fairless Hills,Bucks,Pennsylvania,19030,natural gas,Natural Gas = 1280 MW,Natural Gas Fired Combined Cycle,1338,1280,,,,,,,1280,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-74.7411,40.1475
-10601166.6153,3467467.9926,39491,55299,Channel Energy Center LLC,3370,Channel Energy Center LLC,IPP CHP,451 Light Company Road,Pasadena,Harris,Texas,77506,natural gas,Natural Gas = 760 MW,Natural Gas Fired Combined Cycle,923.8,760,,,,,,,760,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-95.2319,29.7189
-9359742.7859,3683098.0689,39492,55304,Baconton Power Plant,2671,Baconton Power LLC,IPP Non-CHP,2237 Hatcher Hill Rd,Baconton,Mitchell,Georgia,31716,natural gas,Natural Gas = 196 MW,Natural Gas Fired Combustion Turbine,242,196,,,,,,,196,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.08,31.3869
-12545083.2233,3891986.1015,39493,55306,Gila River Power Block 4,16572,Salt River Project,Electric Utility,1250 East Watermelon Road,Gila Bend,Maricopa,Arizona,85337,natural gas,Natural Gas = 570 MW,Natural Gas Fired Combined Cycle,619,570,,,,,,,570,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-112.6944,32.975
-9835509.9331,4445845.9271,39494,55308,Calvert City,57295,DTE Calvert City LLC,Industrial CHP,480 N Main,Calvert City,Marshall,Kentucky,42029,natural gas,Natural Gas = 23 MW,Natural Gas Fired Combustion Turbine,26.7,23,,,,,,,23,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-88.353889,37.048333
-10619211.5047,3375900.5926,39496,55311,BASF Freeport Works,1182,BASF Corporation,Industrial CHP,602 Copper Rd,Feeeport,Brazoria,Texas,77541,natural gas,"Natural Gas = 75 MW, Other = 11.7 MW",Natural Gas Fired Combustion Turbine; All Other;,92.7,86.7,,,,,,,75,,,,,11.7,"EIA-860, EIA-860M and EIA-923",202406,-95.394,29.002
-10825016.5303,3234202.7997,39497,55313,Ingleside Cogeneration,26469,Ingleside Cogeneration LP,Industrial CHP,St. Hwy 361,Houston,San Patricio,Texas,77046,natural gas,Natural Gas = 460 MW,Natural Gas Fired Combined Cycle,517,460,,,,,,,460,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.242778,27.882778
-7899910.1156,5197329.1585,39498,55317,Fore River Generating Station,59368,"Calpine Fore River Energy Center, LLC",IPP Non-CHP,9 Bridge Street,North Weymouth,Norfolk,Massachusetts,2191,natural gas,Natural Gas = 724 MW,Natural Gas Fired Combined Cycle,872.2,724,,,,,,,724,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-70.9661,42.2422
-8992415.8509,3311295.4938,39499,55318,Indian River,14610,Orlando Utilities Comm,Electric Utility,7800 South Highway US 1,Titusville,Brevard,Florida,32780,natural gas,Natural Gas = 576.4 MW,Natural Gas Steam Turbine,609,576.4,,,,,,,576.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.780246,28.493176
-9283834.0251,4023767.8031,39500,55319,Athens Regional Medical Center,38021,Piedmont Athens Regional Medical Center,Commercial Non-CHP,1199 Prince Ave,Athens,Clarke,Georgia,30606,petroleum,Petroleum = 4.6 MW,Petroleum Liquids,4.6,4.6,,,,,,,,,4.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.3981,33.9625
-10899324.7394,3903044.8725,39501,55320,Wise County Power LLC,21668,Wise County Power Company LLC,IPP Non-CHP,800 Boons Creek Lane,Poolville,Wise,Texas,76487,natural gas,Natural Gas = 735 MW,Natural Gas Fired Combined Cycle,821.7,735,,,,,,,735,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-97.9103,33.0583
-12793033.9193,4353549.7843,39502,55322,Chuck Lenzie Generating Station,13407,Nevada Power Co,Electric Utility,11405 US Highway 93,Apex,Clark,Nevada,89124,natural gas,Natural Gas = 1242 MW,Natural Gas Fired Combined Cycle,1465.6,1242,,,,,,,1242,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-114.921779,36.383719
-10564431.1833,3474417.1797,39503,55327,Baytown Energy Center,2838,Baytown Energy Center LLC,IPP CHP,8605 FM 1405,Baytown,Chambers,Texas,77520,natural gas,Natural Gas = 852 MW,Natural Gas Fired Combined Cycle,932.9,852,,,,,,,852,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-94.9019,29.7731
-13281898.3612,5747406.1504,39504,55328,Hermiston Power Partnership,7869,Hermiston Power Partnership,IPP Non-CHP,78910 Simplot Road,Hermiston,Umatilla,Oregon,97838,natural gas,Natural Gas = 629 MW,Natural Gas Fired Combined Cycle,689.4,629,,,,,,,629,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-119.313323,45.794046
-9237290.4555,3907553.5576,39505,55332,Washington County Power LLC,59416,"SEPG Operating Services, LLC WCP",IPP Non-CHP,1177 County Line Road,Sandersville,Washington,Georgia,31082,natural gas,Natural Gas = 623.4 MW,Natural Gas Fired Combustion Turbine,795.6,623.4,,,,,,,623.4,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.979992,33.092239
